verses;avg_subwords;glottocode
verses/gil.txt;53.339;gilb1244
verses/gle.txt;48.59;iris1253
verses/gmv.txt;43.51678535096643;gamo1243
verses/gnb.txt;53.869;gang1266
verses/gnd.txt;86.43434343434343;zulg1242
verses/guc.txt;90.78477157360406;wayu1243
verses/guh.txt;100.76132930513594;guah1255
verses/gui.txt;61.07939698492462;east2555
verses/gum.txt;65.928;guam1248
verses/gun.txt;59.539;mbya1239
verses/guq.txt;58.1623246492986;ache1246
verses/gur.txt;61.77;fare1241
verses/gvc.txt;58.42476970317298;guan1269
verses/gvf.txt;56.54225352112676;goli1247
verses/gvn.txt;64.49341438703141;kuku1273
verses/gya.txt;66.895;nort2775
verses/gym.txt;89.08460754332314;ngab1239
verses/hak.txt;72.21;hakk1236
verses/hat.txt;45.931931931931935;hait1244
verses/hch.txt;62.794;huic1243
verses/heh.txt;48.011;hehe1240
verses/hil.txt;48.84;hili1240
verses/hix.txt;115.51104417670683;hixk1239
verses/hla.txt;62.14959016393443;hali1244
verses/hot.txt;66.83199195171026;hote1245
verses/hto.txt;74.86086086086087;mini1256
verses/hub.txt;57.198170731707314;huam1247
verses/hui.txt;58.48795180722892;huli1244
verses/hun.txt;42.23;hung1274
verses/hus.txt;73.41641641641641;huas1242
verses/huu.txt;69.09726443768997;muru1274
verses/hvn.txt;63.706;sabu1255
verses/ian.txt;70.98638743455497;iatm1242
verses/iba.txt;43.756;iban1264
verses/ibo.txt;63.167;nucl1417
verses/icr.txt;51.09136546184739;sana1297
verses/ifk.txt;50.13849287169043;tuwa1243
verses/ify.txt;57.856704196519956;kele1259
verses/ign.txt;67.262;igna1246
verses/ilo.txt;48.034;ilok1237
verses/inb.txt;57.92060301507538;inga1252
verses/ind.txt;38.553;indo1316
verses/irk.txt;61.327;iraq1241
verses/iry.txt;51.412412412412415;iray1237
verses/isd.txt;59.01812688821752;isna1241
verses/isl.txt;41.022;icel1247
verses/ivb.txt;61.325;ibat1238
verses/ivv.txt;47.12324649298597;ivat1242
verses/jac.txt;70.43386773547094;popt1235
verses/jav.txt;54.454;java1254
verses/jbu.txt;56.976907630522085;juku1254
verses/jiv.txt;47.688259109311744;shua1257
verses/jra.txt;66.898;jara1266
verses/jvn.txt;52.91335372069317;cari1276
verses/kac.txt;66.947;kach1280
verses/kan.txt;60.613;nucl1305
verses/kaq.txt;53.23847695390781;capa1241
verses/kbm.txt;71.14373716632444;iwal1237
verses/kbq.txt;61.57;kama1370
verses/kck.txt;45.891;kala1384
verses/kde.txt;50.135;mako1251
verses/kew.txt;55.46138415245737;west2599
verses/kgp.txt;91.86586586586587;kain1272
verses/khk.txt;43.286;halh1238
verses/khz.txt;52.908;keap1239
verses/kia.txt;43.725;kimm1246
verses/kik.txt;64.715;kiku1240
verses/kjb.txt;70.73266331658292;qanj1241
verses/kjs.txt;57.80842527582748;east2516
verses/kki.txt;44.428;kagu1239
verses/kmk.txt;49.35935935935936;limo1248
verses/kmm.txt;56.436;komi1270
verses/kms.txt;61.30281690140845;kama1367
verses/kmu.txt;55.11422413793103;kani1286
verses/kne.txt;49.952573158425835;kank1243
verses/knj.txt;79.08224674022067;west2635
verses/kog.txt;77.35035035035035;cogu1240
verses/kpg.txt;56.247;kapi1249
verses/kpj.txt;60.69489795918367;kara1500
verses/kpr.txt;68.4454926624738;kora1294
verses/kpw.txt;86.79247202441506;kobo1249
verses/kpx.txt;53.65345528455285;moun1252
verses/kqc.txt;47.58058058058058;doro1266
verses/kqe.txt;57.109109109109106;kala1388
verses/krj.txt;53.598;kina1250
verses/ksd.txt;44.126;kuan1248
verses/ksf.txt;72.207;bafi1243
verses/ksp.txt;54.0;kaba1281
verses/kua.txt;46.501;kuan1247
verses/kub.txt;79.742;kute1248
verses/kue.txt;54.259;kuma1280
verses/kup.txt;72.43501048218029;kuni1267
verses/kvj.txt;61.72;psik1239
verses/kvn.txt;75.252;bord1248
verses/kwd.txt;86.96184738955823;kwai1243
verses/kwf.txt;82.43975903614458;kwar1239
verses/kwi.txt;51.94879518072289;awac1239
verses/kxw.txt;61.302;kona1242
verses/kyq.txt;62.136546184738954;keng1240
verses/kzf.txt;60.74849094567404;daak1235
verses/lai.txt;54.117;lamb1272
verses/laj.txt;45.006;lang1324
verses/lav.txt;41.062;latv1249
verses/lbk.txt;53.84184184184184;cent2292
verses/lcm.txt;49.289;tung1290
verses/lem.txt;97.158;noma1260
verses/leu.txt;55.42195367573011;kara1486
verses/lex.txt;73.93179538615847;luan1263
verses/lgm.txt;41.133;lega1250
verses/lhi.txt;87.02911646586345;lahu1252
verses/lhu.txt;61.303;lahu1253
verses/lin.txt;52.281;ling1263
verses/lip.txt;56.357142857142854;sekp1241
verses/lit.txt;38.026;lith1251
verses/lmk.txt;52.757;lamk1238
verses/lol.txt;45.304;mong1338
verses/lom.txt;61.65965965965966;loma1260
verses/loz.txt;49.403;lozi1239
verses/lsm.txt;57.16;saam1283
verses/lug.txt;48.079;gand1255
verses/lww.txt;89.875;lewo1242
verses/mad.txt;58.107;nucl1460
verses/mah.txt;51.78528225806452;mars1254
verses/mak.txt;62.79;maka1311
verses/mal.txt;42.959;mala1464
verses/mam.txt;67.555;mamm1241
verses/mbb.txt;70.42756539235413;west2555
verses/mbc.txt;107.32352941176471;macu1259
verses/mbh.txt;63.231695085255765;mang1403
verses/mbi.txt;73.847;ilia1236
verses/mbl.txt;86.27162977867204;maxa1247
verses/mbs.txt;57.94182547642929;sara1327
verses/mbt.txt;58.432432432432435;mati1250
verses/mcb.txt;64.74949698189135;mach1267
verses/mcf.txt;72.66094853683148;mats1244
verses/mcn.txt;42.609;masa1322
verses/mcp.txt;74.793;maka1304
verses/mcq.txt;57.2002002002002;esee1247
verses/med.txt;65.48411016949153;melp1238
