verses;avg_subwords;glottocode
verses/mza.txt;92.092;sant1436
verses/mzm.txt;85.877;nucl1240
verses/nab.txt;201.393;sout2994
verses/naf.txt;75.184;naba1256
verses/nak.txt;77.432;naka1262
verses/naq.txt;66.342;nama1264
verses/nas.txt;69.563;naas1242
verses/nav.txt;84.371;nava1243
verses/nbc.txt;49.239;chan1313
verses/nbe.txt;52.315;kony1248
verses/nbq.txt;76.078;ngge1241
verses/nca.txt;65.595;iyoo1238
verses/ncj.txt;62.152;nort2957
verses/ncl.txt;76.146;mich1245
verses/nct.txt;49.1;chot1239
verses/ndi.txt;100.253;samb1305
verses/ndj.txt;47.465;ndam1239
verses/ndz.txt;103.351;ndog1248
verses/nfa.txt;87.526;dhao1237
verses/ngu.txt;70.275;guer1241
verses/nhg.txt;64.01;tete1251
verses/nhi.txt;63.379;zaca1241
verses/nho.txt;69.312;taku1257
verses/nhu.txt;78.596;noon1243
verses/nhw.txt;70.477;west2624
verses/nhx.txt;70.435;isth1242
verses/nim.txt;54.893;nila1242
verses/niq.txt;48.956;nand1266
verses/niy.txt;135.063;ngit1239
verses/njb.txt;61.064;noct1238
verses/njn.txt;54.218;lian1251
verses/njo.txt;48.238;aona1235
verses/njz.txt;61.069;nyis1236
verses/nko.txt;83.609;nkon1248
verses/nld.txt;41.886;dutc1256
verses/nma.txt;61.565;mara1379
verses/nmf.txt;48.877;tang1336
verses/nmo.txt;54.983;moyo1238
verses/nng.txt;62.583;mari1416
verses/noa.txt;108.257;woun1238
verses/not.txt;66.533;noma1263
verses/nph.txt;51.512;phom1236
verses/nsa.txt;50.945;sang1321
verses/nse.txt;53.004;nsen1242
verses/nsn.txt;64.939;neha1247
verses/nsu.txt;58.403;sier1248
verses/ntp.txt;84.492;nort2959
verses/nus.txt;69.697;nuer1246
verses/nyf.txt;54.81;giry1241
verses/nyn.txt;50.091;nyan1307
verses/nyo.txt;49.59;nyor1246
verses/nyy.txt;63.314;nyak1260
verses/nzm.txt;59.023;zeme1240
verses/ong.txt;64.573;oloo1241
verses/ood.txt;68.122;toho1245
verses/opm.txt;72.345;oksa1245
verses/ote.txt;77.292;mezq1235
verses/otm.txt;83.107;east2556
verses/otq.txt;68.822;quer1236
verses/ozm.txt;105.263;koon1245
verses/pab.txt;64.338;pare1272
verses/pag.txt;51.14;pang1290
verses/pam.txt;47.642;pamp1243
verses/pao.txt;60.089;nort2954
verses/pdt.txt;49.619;plau1238
verses/pfe.txt;67.344;peer1241
verses/pib.txt;51.708;yine1238
verses/pls.txt;67.537;sanm1301
verses/plt.txt;46.334;plat1254
verses/plu.txt;83.311;pali1279
verses/pma.txt;65.614;paam1238
verses/pmf.txt;86.662;pamo1252
verses/poi.txt;86.396;high1276
verses/pol.txt;41.568;poli1260
verses/pon.txt;58.005;pohn1238
verses/por.txt;37.53;port1283
verses/ppk.txt;70.287;umaa1242
verses/prk.txt;63.374;para1301
verses/ptp.txt;70.333;pate1247
verses/ptu.txt;58.513;bamb1270
verses/pwg.txt;56.21;gapa1238
verses/qub.txt;53.523;hual1241
verses/quc.txt;77.068;kich1262
verses/quy.txt;51.317;ayac1239
verses/quz.txt;53.398;cusc1236
verses/qvn.txt;60.862;nort2980
verses/qvs.txt;65.977;sanm1289
verses/rai.txt;60.859;ramo1244
verses/rim.txt;54.236;nyat1246
verses/rkb.txt;77.72;rikb1245
verses/roo.txt;76.468;roto1249
verses/rro.txt;55.218;waim1251
verses/ruf.txt;49.923;lugu1238
verses/rwo.txt;85.423;rawa1267
verses/sab.txt;96.185;bugl1243
verses/sas.txt;59.589;sasa1249
verses/sba.txt;75.207;ngam1268
verses/sbl.txt;68.546;boto1242
verses/sgb.txt;61.679;maga1263
verses/sgz.txt;71.626;surs1246
verses/shk.txt;70.996;shil1265
verses/shp.txt;59.459;ship1254
verses/shu.txt;56.235;chad1249
verses/sig.txt;92.982;paas1238
verses/sil.txt;70.994;tumu1242
verses/sim.txt;65.111;mend1268
verses/sja.txt;78.554;epen1239
