verses;avg_subwords;glottocode
verses/gil.txt;61.718;gilb1244
verses/gle.txt;58.555;iris1253
verses/gmv.txt;49.53102746693794;gamo1243
verses/gnb.txt;60.022;gang1266
verses/gnd.txt;110.62828282828283;zulg1242
verses/guc.txt;105.67817258883248;wayu1243
verses/guh.txt;123.49244712990937;guah1255
verses/gui.txt;67.54070351758794;east2555
verses/gum.txt;75.306;guam1248
verses/gun.txt;64.172;mbya1239
verses/guq.txt;66.29258517034069;ache1246
verses/gur.txt;64.608;fare1241
verses/gvc.txt;94.95701125895599;guan1269
verses/gvf.txt;61.15492957746479;goli1247
verses/gvn.txt;74.77304964539007;kuku1273
verses/gya.txt;82.689;nort2775
verses/gym.txt;97.09480122324159;ngab1239
verses/hak.txt;87.192;hakk1236
verses/hat.txt;51.131131131131134;hait1244
verses/hch.txt;70.261;huic1243
verses/heh.txt;54.336;hehe1240
verses/hil.txt;58.572;hili1240
verses/hix.txt;126.14558232931726;hixk1239
verses/hla.txt;68.64754098360656;hali1244
verses/hot.txt;72.68611670020121;hote1245
verses/hto.txt;82.29129129129129;mini1256
verses/hub.txt;68.08739837398375;huam1247
verses/hui.txt;69.43072289156626;huli1244
verses/hun.txt;48.688;hung1274
verses/hus.txt;77.11511511511512;huas1242
verses/huu.txt;74.23404255319149;muru1274
verses/hvn.txt;72.367;sabu1255
verses/ian.txt;77.58219895287958;iatm1242
verses/iba.txt;54.815;iban1264
verses/ibo.txt;68.94;nucl1417
verses/icr.txt;53.1285140562249;sana1297
verses/ifk.txt;56.30346232179226;tuwa1243
verses/ify.txt;63.687819856704195;kele1259
verses/ign.txt;77.52;igna1246
verses/ilo.txt;55.743;ilok1237
verses/inb.txt;68.39396984924623;inga1252
verses/ind.txt;61.762;indo1316
verses/irk.txt;66.538;iraq1241
verses/iry.txt;59.51551551551552;iray1237
verses/isd.txt;67.78851963746223;isna1241
verses/isl.txt;53.572;icel1247
verses/ivb.txt;68.522;ibat1238
verses/ivv.txt;52.97595190380761;ivat1242
verses/jac.txt;82.1943887775551;popt1235
verses/jav.txt;69.788;java1254
verses/jbu.txt;63.6285140562249;juku1254
verses/jiv.txt;68.93825910931174;shua1257
verses/jra.txt;88.991;jara1266
verses/jvn.txt;67.04179408766565;cari1276
verses/kac.txt;74.81;kach1280
verses/kan.txt;318.856;nucl1305
verses/kaq.txt;61.66332665330661;capa1241
verses/kbm.txt;80.49281314168378;iwal1237
verses/kbq.txt;67.828;kama1370
verses/kck.txt;53.276;kala1384
verses/kde.txt;57.106;mako1251
verses/kew.txt;61.78234704112337;west2599
verses/kgp.txt;107.48248248248248;kain1272
verses/khk.txt;47.994;halh1238
verses/khz.txt;61.346;keap1239
verses/kia.txt;55.385;kimm1246
verses/kik.txt;69.591;kiku1240
verses/kjb.txt;72.44824120603015;qanj1241
verses/kjs.txt;63.72016048144433;east2516
verses/kki.txt;50.493;kagu1239
verses/kmk.txt;62.072072072072075;limo1248
verses/kmm.txt;64.251;komi1270
verses/kms.txt;67.56438631790745;kama1367
verses/kmu.txt;103.40086206896552;kani1286
verses/kne.txt;55.680121089808274;kank1243
verses/knj.txt;82.10932798395186;west2635
verses/kog.txt;89.54154154154155;cogu1240
verses/kpg.txt;65.344;kapi1249
verses/kpj.txt;67.16530612244898;kara1500
verses/kpr.txt;77.59014675052411;kora1294
verses/kpw.txt;90.20244150559512;kobo1249
verses/kpx.txt;61.25609756097561;moun1252
verses/kqc.txt;56.131131131131134;doro1266
verses/kqe.txt;67.88688688688688;kala1388
verses/krj.txt;64.016;kina1250
verses/ksd.txt;49.351;kuan1248
verses/ksf.txt;112.941;bafi1243
verses/ksp.txt;58.875;kaba1281
verses/kua.txt;53.216;kuan1247
verses/kub.txt;86.176;kute1248
verses/kue.txt;64.001;kuma1280
verses/kup.txt;80.93081761006289;kuni1267
verses/kvj.txt;74.838;psik1239
verses/kvn.txt;82.484;bord1248
verses/kwd.txt;91.8785140562249;kwai1243
verses/kwf.txt;88.26104417670683;kwar1239
verses/kwi.txt;61.22088353413655;awac1239
verses/kxw.txt;93.223;kona1242
verses/kyq.txt;95.02309236947791;keng1240
verses/kzf.txt;71.55935613682092;daak1235
verses/lai.txt;61.403;lamb1272
verses/laj.txt;48.005;lang1324
verses/lav.txt;52.006;latv1249
verses/lbk.txt;59.72272272272272;cent2292
verses/lcm.txt;56.835;tung1290
verses/lem.txt;109.788;noma1260
verses/leu.txt;62.52064451158107;kara1486
verses/lex.txt;80.95085255767302;luan1263
verses/lgm.txt;46.677;lega1250
verses/lhi.txt;90.59437751004016;lahu1252
verses/lhu.txt;125.71;lahu1253
verses/lin.txt;57.429;ling1263
verses/lip.txt;94.06136820925553;sekp1241
verses/lit.txt;48.192;lith1251
verses/lmk.txt;57.647;lamk1238
verses/lol.txt;49.779;mong1338
verses/lom.txt;74.3973973973974;loma1260
verses/loz.txt;55.118;lozi1239
verses/lsm.txt;63.835;saam1283
verses/lug.txt;53.271;gand1255
verses/lww.txt;97.40345528455285;lewo1242
verses/mad.txt;64.881;nucl1460
verses/mah.txt;56.16633064516129;mars1254
verses/mak.txt;71.331;maka1311
verses/mal.txt;50.24;mala1464
verses/mam.txt;67.262;mamm1241
verses/mbb.txt;83.22032193158954;west2555
verses/mbc.txt;114.13995943204868;macu1259
verses/mbh.txt;71.63691073219658;mang1403
verses/mbi.txt;80.302;ilia1236
verses/mbl.txt;91.22837022132796;maxa1247
verses/mbs.txt;64.0381143430291;sara1327
verses/mbt.txt;65.55055055055055;mati1250
verses/mcb.txt;75.70523138832998;mach1267
verses/mcf.txt;81.22906155398587;mats1244
verses/mcn.txt;53.058;masa1322
verses/mcp.txt;100.173;maka1304
verses/mcq.txt;62.45645645645646;esee1247
verses/med.txt;115.54766949152543;melp1238
verses/mee.txt;73.83567134268537;meng1267
verses/mej.txt;91.23232323232324;meya1236
verses/mek.txt;81.3923541247485;meke1243
verses/men.txt;64.34;mend1266
verses/meu.txt;53.58;motu1246
verses/mfi.txt;79.81462925851703;wand1278
verses/mfq.txt;76.475;moba1244
verses/mfy.txt;67.963;mayo1264
verses/mhi.txt;50.21;madi1260
verses/mhl.txt;68.51428571428572;mauw1238
verses/mhx.txt;89.73873873873873;maru1249
verses/mhy.txt;59.357;maan1238
verses/mic.txt;77.74849699398797;mikm1235
verses/mig.txt;89.749;sanm1295
verses/min.txt;75.02;mina1268
verses/miq.txt;58.097;misk1235
verses/mjw.txt;56.551;karb1241
verses/mkn.txt;78.97507788161994;kupa1239
verses/mlp.txt;79.22165474974464;barg1252
verses/mlt.txt;57.994;malt1254
verses/mmn.txt;72.16950852557673;mama1275
verses/mmo.txt;66.537;mang1404
verses/mmx.txt;64.90490490490491;mada1285
verses/mnb.txt;60.379;muna1247
verses/mnk.txt;60.273;mand1436
verses/moc.txt;87.995;moco1246
verses/mop.txt;93.24269889224573;mopa1243
verses/mor.txt;82.03603603603604;moro1285
verses/mps.txt;89.7532729103726;dadi1250
verses/mpt.txt;68.48114169215087;mian1256
verses/mpx.txt;62.624;misi1243
verses/mqy.txt;57.115;mang1405
verses/mri.txt;57.014;maor1246
verses/mrw.txt;60.194;mara1404
verses/msb.txt;56.069069069069066;masb1238
verses/msk.txt;73.34077079107504;mans1262
verses/msm.txt;64.19959677419355;agus1235
