method,run,entropy_with_missing,entropy_without_missing,fvi,mpd,fvo,k
random_family,9,1.1646465571148457,0.6255981695449279,0.8827751196172249,8.461777194967055,0.6525395820992139,11
random_family,10,1.053900401589047,0.5339766380828093,0.8205741626794258,8.174725010940884,0.6531511419322065,11
random_family,11,1.1477618365036193,0.6241922611201218,0.8779904306220095,8.496510744905567,0.6161273979285377,11
random_family,12,1.1353914811140147,0.6064367187807966,0.8732057416267942,7.841087910498632,0.6768523712983496,11
random_family,13,1.120708959584319,0.5709333560961158,0.8444976076555024,8.293735148171123,0.6366885676713011,11
random_family,14,1.144497846034194,0.6383099756451502,0.8851674641148325,8.553636968848924,0.6308924517802813,11
random_family,15,1.0004471793596157,0.6037283298007554,0.8827751196172249,7.862657360369214,0.6688591891854552,11
random_family,16,1.0924800734718714,0.5703353767288083,0.84688995215311,8.22267205338453,0.634569214886341,11
random_family,17,1.0913675618046326,0.6242554158227629,0.8851674641148325,8.289256523140955,0.652582852310187,11
random_family,18,1.0982982646378947,0.6201653869481243,0.8875598086124402,8.21320681523245,0.65894242143279,11
random_family,19,1.0684014959451102,0.6070310173152028,0.8875598086124402,8.07653586744851,0.6480172137641108,11
random_family,20,1.0297072269332241,0.6295523309521879,0.8899521531100478,8.262867495404665,0.6627548289574537,11
random_family,21,1.0946806159529943,0.6326218211815741,0.8851674641148325,8.528697991684382,0.6179837492255755,11
random_family,22,1.1233628672629061,0.6148337249973411,0.8827751196172249,8.073038134954146,0.6575111153407462,11
random_family,23,1.1534973496869263,0.5930985992550374,0.8779904306220095,8.01049953768304,0.6575937503444803,11
random_family,24,1.0165094363788587,0.6183493994021116,0.8827751196172249,8.20693009909209,0.6560101500911526,11
random_family,25,1.1687700290346719,0.568706560183039,0.854066985645933,8.326427279029527,0.620244819059363,11
random_family,26,1.1215274391331413,0.591018761610027,0.8660287081339713,8.352815954315654,0.6299640293026718,11
random_family,27,1.0438270109413206,0.6348556737632469,0.8947368421052632,8.420820318240787,0.6496520584634226,11
random_family,28,1.1279062554261035,0.6016169090427965,0.8636363636363636,8.316508879720551,0.6480135515427419,11
random_family,29,1.2034159869545482,0.613788642542714,0.8732057416267942,8.295436432942086,0.6569255355672051,11
random_family,30,1.0839874143769148,0.5451381983840354,0.8301435406698564,8.025807684013904,0.6400806457095012,11
random_family,31,1.081126248963898,0.6294199368775125,0.8803827751196173,8.190898898185816,0.6685195061326159,11
random_family,32,1.0917674743335892,0.624579007749444,0.8827751196172249,8.574110598048755,0.6367602163628864,11
random_family,33,1.1822509698409431,0.6359064267564684,0.8923444976076556,8.412123830206742,0.6174422102991396,11
random_family,34,1.0611778061103285,0.6351863008972836,0.8995215311004785,8.302284104693028,0.6417174602085448,11
random_family,35,1.139659636123634,0.6255035508159065,0.8875598086124402,8.383060690277896,0.6241413493232914,11
random_family,36,1.1424361017331996,0.6210609762578673,0.8851674641148325,8.321206341774056,0.6360837975302458,11
random_family,37,1.1362016921220266,0.6530427840023748,0.8947368421052632,8.553464383545704,0.6191711330181886,11
random_family,38,1.117572533044518,0.5860892758422142,0.8636363636363636,8.304624785418673,0.6380720150699809,11
random_family,39,1.1061232820352997,0.6033496264581207,0.8779904306220095,8.26988228233157,0.6639443437237803,11
random_family,40,1.1482400703100462,0.6027961840977353,0.8660287081339713,8.346436259738818,0.6290236836853663,11
random_family,41,1.1170838082548122,0.6352086147116638,0.8971291866028708,8.497290945920515,0.6490508282055922,11
random_family,42,1.1269602684469975,0.6233823767841578,0.8899521531100478,8.54199040581182,0.6337145312251847,11
random_family,43,1.1794133397673274,0.5992301044216124,0.868421052631579,8.220764153966346,0.643696430541162,11
random_family,44,1.164658895698699,0.592478234470156,0.8588516746411483,8.02783473868023,0.6406047086589246,11
random_family,45,1.1165483818643824,0.65404819695489,0.9043062200956937,8.603131087548904,0.6435733738185624,11
random_family,46,1.1282117876912408,0.5746811321289179,0.8492822966507177,8.16420329999699,0.6359240022577134,11
random_family,47,1.1723122323571282,0.5881252749208218,0.8492822966507177,8.143022487888883,0.669749717163046,11
random_family,48,1.0795067046975266,0.640606748301939,0.8899521531100478,8.591359551272475,0.6221350719830105,11
random_family,49,1.1294915236065397,0.6105389078308066,0.8875598086124402,8.103442341323682,0.6599326894847864,11
random_family,50,1.0942755599862204,0.5367313919142591,0.8277511961722488,7.870278353300451,0.6849552915353592,11
random_family,51,1.1737969256505456,0.5911957015469552,0.868421052631579,8.318692988426706,0.6272066393330007,11
random_family,52,1.1242198152942984,0.6280132356703483,0.9019138755980861,8.007624015204135,0.6504991159376501,11
random_family,53,1.111716061957817,0.5919278197231683,0.8636363636363636,8.387248306278167,0.6467272827388612,11
random_family,54,1.0605294233326301,0.5993805324375983,0.8732057416267942,8.03656434441862,0.671317663570976,11
random_family,55,1.10958999540919,0.5696207415747621,0.8516746411483254,8.343097718326103,0.6491194429335505,11
random_family,56,0.9836825509776037,0.6483532026936295,0.9019138755980861,8.337739197026359,0.6427974678123548,11
random_family,57,1.150072580923816,0.6464360925132095,0.8995215311004785,8.438318592052964,0.6486218360867647,11
random_family,58,1.1281332348194337,0.5891397152634378,0.8444976076555024,8.796863117824142,0.596064472858115,11
random_family,59,1.0374616403169488,0.6444929456511594,0.8995215311004785,8.266103910251182,0.6469048277482975,11
random_family,60,1.0558026589355998,0.6359531470051102,0.8995215311004785,8.374205522122088,0.6550173508529478,11
random_family,61,1.2021489937862708,0.6227253591798039,0.8827751196172249,8.29355228413737,0.6512634692561472,11
random_family,62,1.0730795537308218,0.6388078282783135,0.9043062200956937,8.297813896631629,0.6526441708039069,11
random_family,63,1.0755309716345611,0.5810829791260294,0.8708133971291866,8.149328853232353,0.6658244898354586,11
random_family,64,1.1777428382543607,0.6056835513506873,0.8636363636363636,8.364816904130992,0.6429614161570414,11
random_family,65,1.005250177773884,0.6467383809502187,0.8971291866028708,8.340302878632487,0.6433351324882963,11
random_family,66,1.1335019837092433,0.6166474145418341,0.8803827751196173,8.24754402500069,0.6622547927404179,11
random_family,67,1.1377450238183087,0.6116500887396102,0.8660287081339713,8.814140687114962,0.6155132973648929,11
random_family,68,1.0776001823260186,0.5510426938675841,0.8492822966507177,7.932149468247222,0.6755392891485853,11
random_family,69,1.0449225681348757,0.6530421739052179,0.9066985645933014,8.36556464720821,0.6496619525322581,11
random_family,70,1.0764973193956984,0.5822845405675044,0.8492822966507177,8.119875108184374,0.649050381647272,11
random_family,71,1.1047245158075596,0.5153623104356213,0.8110047846889952,7.615886801131673,0.6967290691525243,11
random_family,72,1.1253265569886612,0.554435519020734,0.8421052631578947,8.361368266892983,0.6451960960946835,11
random_family,73,1.1446694859046493,0.6135084014414671,0.8803827751196173,8.354376500862168,0.6232274704234085,11
random_family,74,1.0111980259055062,0.610393563837851,0.8851674641148325,8.134954620661508,0.6523184298029326,11
random_family,75,1.1308058256982896,0.5952198103664297,0.8708133971291866,8.261332434528285,0.6498327103289405,11
random_family,76,0.9630483411572699,0.6095908926584094,0.8875598086124402,7.969799967515441,0.6825478382266766,11
random_family,77,1.135961702836705,0.6059719543653646,0.868421052631579,8.3639596539095,0.6601425766536155,11
random_family,78,1.1344472020997403,0.608618453019248,0.8588516746411483,8.757269782367366,0.595185787053601,11
random_family,79,1.1247536305388097,0.5706287092008631,0.84688995215311,8.24143915181427,0.631539728837482,11
random_family,80,1.1551423239548013,0.5812778379578081,0.8444976076555024,8.402094750424231,0.6717751018641235,11
random_family,81,1.1302259014601521,0.6125009396173259,0.8803827751196173,8.250499120105038,0.663345330111426,11
random_family,82,1.1119240390397724,0.5986850960403154,0.8708133971291866,8.223144480434401,0.6696226510647111,11
random_family,83,1.107816216504952,0.62227588519207,0.8827751196172249,8.434767285180902,0.6350475176778929,11
random_family,84,0.9315719918566814,0.6092308004408094,0.8803827751196173,8.128919726416877,0.640429072145743,11
random_family,85,1.1067938590515334,0.634994638056742,0.9066985645933014,8.428669407210897,0.6441006000847596,11
random_family,86,1.0975889614242451,0.5902720271950201,0.8588516746411483,8.427148056457389,0.633170484948116,11
random_family,87,1.157632426245395,0.5929438348385359,0.8708133971291866,8.26207373174241,0.6660314167758277,11
random_family,88,0.933677446178372,0.6206136652976105,0.9019138755980861,8.011014638368215,0.6650383507360167,11
random_family,89,1.059954126618962,0.6085767790539607,0.868421052631579,8.422025239063908,0.6438952818108818,11
random_family,90,1.1654071198718228,0.6018238236570721,0.8660287081339713,8.37058822446386,0.6364374245859917,11
random_family,91,1.10664802560656,0.589893237685517,0.861244019138756,8.110953608418738,0.6470246586761493,11
random_family,92,1.1561098693822907,0.6018351136981925,0.8827751196172249,8.234842602222194,0.6432611363721109,11
random_family,93,1.097664694005782,0.6173825877665623,0.8779904306220095,8.392892304689758,0.6341192328393472,11
random_family,94,1.0481416000654253,0.5757142454175828,0.854066985645933,7.797517600444837,0.7102690084972145,11
random_family,95,1.0995296144154596,0.582171013557658,0.8444976076555024,8.01087165268948,0.6811205520662912,11
random_family,96,1.0039512701363278,0.623182198565212,0.8899521531100478,8.185329780265214,0.6781903379229622,11
random_family,97,1.1390171043786765,0.6442786406651121,0.8851674641148325,8.610319042518126,0.603914292976399,11
random_family,98,1.1591753873481858,0.6614175648333657,0.8923444976076556,8.735903595414442,0.6113945837796875,11
random_family,99,1.1401694603808605,0.6036604811516698,0.8708133971291866,8.195779361033308,0.6528888264396697,11
random_genus,0,1.1684379532122349,0.6389443927346002,0.8851674641148325,8.614234128618046,0.6140404906545713,11
random_genus,1,1.1277040706140558,0.5921633605035801,0.8660287081339713,8.089688021987724,0.6571012534781343,11
random_genus,2,1.0686312646377119,0.5560259400081525,0.8325358851674641,8.479476872356742,0.6429374301774885,11
random_genus,3,1.1194435118662582,0.6526213168076914,0.9019138755980861,8.766082448291105,0.5974228065410395,11
random_genus,4,1.1212901673423192,0.6314656688660955,0.8803827751196173,8.533794274546414,0.6376039465272774,11
random_genus,5,1.1353843779592194,0.5634778517614017,0.8397129186602871,8.106460469313042,0.6537895321967583,11
random_genus,6,1.0429336702972334,0.6659059041677968,0.9043062200956937,8.531246510555032,0.6349640281986552,11
random_genus,7,1.1414017934251983,0.6577754094463654,0.8971291866028708,8.697723618666858,0.6009596939356467,11
random_genus,8,1.1010872924312407,0.611716242068573,0.8827751196172249,8.317782307813367,0.6471799356346071,11
random_genus,9,1.1069364254905734,0.644628906639764,0.9019138755980861,8.379526592909402,0.637387732482684,11
random_genus,10,1.1352070673446648,0.5647732739958015,0.8421052631578947,8.402769614493792,0.6264739143352617,11
random_genus,11,1.0411691062142356,0.5748049058017123,0.854066985645933,8.0311610497872,0.6682085431979673,11
random_genus,12,1.1274581303310567,0.5980577592631787,0.8564593301435407,8.533362588002298,0.6323663357626025,11
random_genus,13,1.1619249712705508,0.6458334850968789,0.8947368421052632,8.665170280381446,0.6079438546939915,11
random_genus,14,0.9771133562351021,0.6719278429186033,0.9210526315789473,8.438719288051038,0.6489906713130502,11
random_genus,15,1.1079105540983147,0.586669267361374,0.8660287081339713,7.986393861876691,0.6873029489725409,11
random_genus,16,1.0410448952030353,0.5397459605077664,0.8421052631578947,7.67247764838208,0.6889486720472412,11
random_genus,17,1.0549967339928779,0.6583960002953506,0.9066985645933014,8.445062254058497,0.6307591992096161,11
random_genus,18,1.0222955108311995,0.5818975471672522,0.861244019138756,8.362610487139063,0.641617553695049,11
random_genus,19,1.0585031910596037,0.640900316349928,0.9066985645933014,8.297447960176573,0.6422632043551671,11
random_genus,20,1.1571604841883256,0.6020190378600256,0.8516746411483254,8.390622664764464,0.6435975496105103,11
random_genus,21,0.9660699964837691,0.61376574229864,0.8875598086124402,8.12300351331639,0.6493664504001517,11
random_genus,22,1.1505480440614415,0.6281042741161773,0.8899521531100478,8.320762118785975,0.6372981571499192,11
random_genus,23,1.1198539910288439,0.6099307947066104,0.8732057416267942,8.26665429863421,0.6290230857167716,11
random_genus,24,1.1017331800250265,0.6136790498054625,0.8851674641148325,8.27126662720869,0.6556655891857163,11
random_genus,25,1.0578208314749074,0.577252771118788,0.861244019138756,8.066208496510615,0.681162294454294,11
random_genus,26,0.949658530071194,0.6694844060988371,0.9210526315789473,8.439752249030102,0.6455598458618419,11
random_genus,27,1.1265515682262344,0.6152217163166397,0.8851674641148325,8.319524393678565,0.6505747625119119,11
random_genus,28,1.0690326798510963,0.650427479941548,0.8971291866028708,8.451360355314735,0.6440902991896681,11
random_genus,29,1.0606545350233985,0.630004404787653,0.8899521531100478,8.201734527126723,0.654935003206454,11
random_genus,30,1.1072643084627598,0.5387282499752598,0.8325358851674641,7.990745497835056,0.6587672573774142,11
random_genus,31,1.117554213409262,0.6198280934664848,0.8732057416267942,8.21388353080582,0.6566647070712572,11
random_genus,32,1.1428308178959772,0.5500444500362996,0.8349282296650717,8.339782095073808,0.6615241020584893,11
random_genus,33,1.1380387142029513,0.6510353334289395,0.9138755980861244,8.58874219280711,0.6178706573535906,11
random_genus,34,1.1904177880888784,0.653018312824716,0.8947368421052632,8.648254502675492,0.6215450657430388,11
random_genus,35,1.1762620829130264,0.6341312152652713,0.8875598086124402,8.655983798021646,0.6197395175861541,11
random_genus,36,1.1307597585473381,0.5801271288090749,0.8636363636363636,7.982682275445351,0.6609883943691869,11
random_genus,37,1.110275590053064,0.6343720106346702,0.8779904306220095,8.687760253461569,0.6011760473980826,11
random_genus,38,0.9475046762364973,0.597211600731948,0.868421052631579,7.968746608466144,0.6747352334019044,11
random_genus,39,1.0492959693512014,0.6002177124009219,0.8779904306220095,8.195479787520506,0.6454846719848203,11
random_genus,40,1.038045621007242,0.5766657021359131,0.8588516746411483,8.108766755162588,0.6636088760211284,11
random_genus,41,1.0596937282662828,0.6462643045098554,0.9043062200956937,8.409682591076265,0.6389296758070555,11
random_genus,42,1.2167558488369437,0.658964893683977,0.8851674641148325,8.680330350707493,0.6035922808981525,11
random_genus,43,1.0221238251442641,0.6427251390139167,0.8947368421052632,8.390146261920705,0.6334435358709631,11
random_genus,44,1.0691102047497238,0.621506209872885,0.8851674641148325,8.394489422889812,0.6501197582134255,11
random_genus,45,1.1312049570219045,0.642900729175323,0.8971291866028708,8.378354446574994,0.6566216537235606,11
random_genus,46,1.1609708306794806,0.6529551054773964,0.8923444976076556,8.67306933448614,0.6032299128441616,11
random_genus,47,1.138124569368523,0.6333819913177576,0.8875598086124402,8.68235263674855,0.6114022823772267,11
random_genus,48,1.092096241490141,0.5786510410856078,0.8444976076555024,8.508421501833643,0.635006107966065,11
random_genus,49,1.0852202926845365,0.6164861571788912,0.8827751196172249,8.255014110598758,0.6517183844295594,11
random_genus,50,1.160402864840709,0.6285975586300604,0.8851674641148325,8.439278756344905,0.6256409437738479,11
random_genus,51,1.104190928224168,0.6299396881245353,0.8923444976076556,8.36515290514918,0.6325053648297526,11
random_genus,52,1.1163912550398456,0.5411143514556417,0.8229665071770335,8.37141070938198,0.6173606273409992,11
random_genus,53,1.0706034646731144,0.5405096130951802,0.8325358851674641,8.032751681641379,0.6819614690354892,11
random_genus,54,0.9131505960981366,0.5864331663674877,0.8564593301435407,8.001503276347588,0.6770126916468536,11
random_genus,55,1.1117846482525446,0.6246121574629864,0.8755980861244019,8.750218803660403,0.6005915042449295,11
random_genus,56,1.065730909094754,0.6622273226302977,0.916267942583732,8.554408085381146,0.6226418861420059,11
random_genus,57,1.1053628718970225,0.630027333812668,0.9019138755980861,8.272356093396851,0.6436880964063697,11
random_genus,58,1.1139610879372248,0.5980217792556427,0.868421052631579,8.509524527781132,0.6366530835605851,11
random_genus,59,0.9553443547834576,0.511878039317419,0.7870813397129187,8.643282818903323,0.6136564080228931,11
random_genus,60,1.1394670279327817,0.6155724515551353,0.8755980861244019,8.563981551605217,0.6178822762652697,11
random_genus,61,1.1721622147048298,0.6251806415838534,0.8899521531100478,8.288546459033528,0.6201454474629914,11
random_genus,62,1.0924638495896986,0.624649052365051,0.8923444976076556,8.3452096599354,0.6460582250778167,11
random_genus,63,1.0554660380842715,0.6105947483198371,0.8875598086124402,8.365783841226733,0.6446626750282679,11
random_genus,64,1.0454232999165147,0.598291531892649,0.8779904306220095,8.068912850188198,0.65387295753371,11
random_genus,65,1.0727352329974231,0.585067851131008,0.868421052631579,8.150952225886837,0.6540141015140785,11
random_genus,66,1.168741577070072,0.6455094137269184,0.8851674641148325,8.666825949002533,0.5978247929672513,11
random_genus,67,1.0597612424816645,0.6153083400466853,0.8803827751196173,8.398111736750463,0.6474541984353113,11
random_genus,68,1.2064016190130897,0.6508093615982237,0.8947368421052632,8.595823603298708,0.6138462038240956,11
